1,4424,-3169,2028,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-3170,2020,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-3170,2018,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-3170,2051,23.0,26.4,352.41,70.0,51.0|0.407
1,276,-3171,2033,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-3169,1940,23.0,26.4,352.41,70.0,51.0|0.407
1,4424,-3166,1977,23.0,26.4,352.41,70.0,51.0|0.408
1,280,-3168,1958,23.0,26.4,352.41,70.0,51.0|0.407
1,4424,-3167,1958,23.0,26.4,352.41,70.0,51.0|0.409
1,4424,-3167,1973,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-3164,2016,23.0,26.4,352.41,70.0,51.0|0.406
1,4424,-3167,1996,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-3166,2009,23.0,26.4,352.41,70.0,51.0|0.407
1,4424,-3166,2019,23.0,26.4,352.41,70.0,51.0|0.409
1,280,-3167,1997,23.0,26.4,352.41,70.0,51.0|0.407
1,4424,-3166,1998,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-3167,2008,23.0,26.4,352.41,70.0,51.0|0.407
1,4424,-3164,2008,23.0,26.4,352.41,70.0,51.0|0.407
1,280,-3168,1991,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-3169,1989,23.0,26.4,352.41,70.0,51.0|0.407
1,4424,-3166,2028,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-3166,2065,23.0,26.4,352.41,70.0,51.0|0.407
1,4424,-3167,2114,23.0,26.4,352.41,70.0,51.0|0.407
1,4424,-3170,2040,23.0,26.4,352.41,70.0,51.0|0.408
1,280,-3168,2029,23.0,26.4,352.41,70.0,51.0|0.407
1,4424,-3168,1996,23.0,26.4,352.41,70.0,51.0|0.409
1,280,-3169,1978,23.0,26.4,352.41,70.0,51.0|0.407
1,4424,-3166,1991,23.0,26.4,352.41,70.0,51.0|0.411
1,4424,-3165,2009,23.0,26.4,352.41,70.0,51.0|0.405
1,280,-3166,2006,23.0,26.4,352.41,70.0,51.0|0.408
1,4423,-3163,2038,23.0,26.4,352.41,70.0,51.0|0.406
1,4424,-3170,2005,23.0,26.4,352.41,70.0,51.0|0.406
1,4424,-3171,1983,23.0,26.4,352.41,70.0,51.0|0.407
1,280,-3169,2010,23.0,26.4,352.41,70.0,51.0|0.408
1,4425,-3174,2013,23.0,26.4,352.41,70.0,51.0|0.406
1,4424,-3178,2019,23.0,26.4,352.41,70.0,51.0|0.409
1,4423,-3168,2065,23.0,26.4,352.41,70.0,51.0|0.407
1,4424,-3164,2100,23.0,26.4,352.41,70.0,51.0|0.407
1,4424,-3168,2035,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-3171,2002,23.0,26.4,352.41,70.0,51.0|0.409
1,4424,-3167,1980,23.0,26.4,352.41,70.0,51.0|0.406
1,73,-3181,1973,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-3174,2029,23.0,26.4,352.41,70.0,51.0|0.407
1,280,-3168,2047,23.0,26.4,352.41,70.0,51.0|0.408
1,280,-3170,2049,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-3174,2055,23.0,26.4,352.41,70.0,51.0|0.406
1,279,-3179,2101,23.0,26.4,352.41,70.0,51.0|0.407
1,4424,-3177,2055,23.0,26.4,352.41,70.0,51.0|0.408
1,72,-3165,2145,23.0,26.4,352.41,70.0,51.0|0.409
1,4423,-3170,2075,23.0,26.4,352.41,70.0,51.0|0.407
1,4423,-3170,2166,23.0,26.4,352.41,70.0,51.0|0.407
1,4423,-3178,2103,23.0,26.4,352.41,70.0,51.0|0.408
1,72,-3183,2065,23.0,26.4,352.41,70.0,51.0|0.408
1,276,-3181,2065,23.0,26.4,352.41,70.0,51.0|0.408
1,4423,-3180,2026,23.0,26.4,352.41,70.0,51.0|0.407
1,4424,-3179,2062,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-3190,2104,23.0,26.4,352.41,70.0,51.0|0.408
1,4424,-3230,2048,23.0,26.4,352.41,70.0,51.0|0.406
